district,District,Country,District_code
2002,2002. Batagarawa,NGA,3916
2003,2003. Batsari,NGA,3917
2004,2004. Baure,NGA,3918
2005,2005. Bindawa,NGA,3919
2006,2006. Charanchi,NGA,3920
2007,2007. Dan Musa,NGA,3921
2008,2008. Dandume,NGA,3922
2009,2009. Danja,NGA,3923
201,201. Demsa,NGA,3924
2010,2010. Daura,NGA,3925
2011,2011. Dutsi,NGA,3926
2012,2012. Dutsin-Ma,NGA,3927
2013,2013. Faskari,NGA,3928
2014,2014. Funtua,NGA,3929
2015,2015. Ingawa,NGA,3930
2016,2016. Jibia,NGA,3931
2017,2017. Kafur,NGA,3932
2018,2018. Kaita,NGA,3933
2019,2019. Kankara,NGA,3934
202,202. Fufore/Gurin,NGA,3935
2020,2020. Kankia,NGA,3936
2021,2021. Katsina,NGA,3937
2022,2022. Kurfi,NGA,3938
2023,2023. Kusada,NGA,3939
2024,2024. Mai'adua,NGA,3940
2025,2025. Malunfashi,NGA,3941
2026,2026. Mani,NGA,3942
2027,2027. Mashi,NGA,3943
2028,2028. Matazu,NGA,3944
2029,2029. Musawa,NGA,3945
203,203. Ganye,NGA,3946
2030,2030. Rimi,NGA,3947
2031,2031. Sabuwa,NGA,3948
2032,2032. Safana,NGA,3949
2033,2033. Sandamu,NGA,3950
2034,2034. Zango,NGA,3951
204,204. Girei,NGA,3952
205,205. Gombi,NGA,3953
206,206. Guyuk,NGA,3954
207,207. Hong,NGA,3955
208,208. Jada,NGA,3956
209,209. Lamurde,NGA,3957
210,210. Madagali,NGA,3958
2101,2101. Aleiro,NGA,3959
2102,2102. Arewa,NGA,3960
2103,2103. Argungu,NGA,3961
2104,2104. Augie,NGA,3962
2105,2105. Bagudo,NGA,3963
2106,2106. Birnin Kebbi,NGA,3964
2107,2107. Bunza,NGA,3965
2108,2108. Dandi,NGA,3966
2109,2109. Danko-Wasagu,NGA,3967
211,211. Maiha,NGA,3968
2110,2110. Fakai,NGA,3969
2111,2111. Gwandu,NGA,3970
2112,2112. Jega,NGA,3971
2113,2113. Kalgo,NGA,3972
2114,2114. Koko Besse,NGA,3973
2115,2115. Maiyama,NGA,3974
2116,2116. Ngaski,NGA,3975
2117,2117. Sakaba,NGA,3976
2118,2118. Shanga,NGA,3977
2119,2119. Suru,NGA,3978
212,212. Mayo-Belwa,NGA,3979
2120,2120. Yauri,NGA,3980
2121,2121. Zuru,NGA,3981
213,213. Michika,NGA,3982
214,214. Mubi North,NGA,3983
215,215. Mubi South,NGA,3984
216,216. Numan,NGA,3985
217,217. Shelleng,NGA,3986
218,218. Song,NGA,3987
219,219. Toungo,NGA,3988
220,220. Yola North,NGA,3989
2201,2201. Adavi,NGA,3990
2202,2202. Ajaokuta,NGA,3991
2203,2203. Ankpa,NGA,3992
2204,2204. Bassa (Kogi),NGA,3993
2205,2205. Dekina,NGA,3994
2206,2206. Ibaji,NGA,3995
2207,2207. Idah,NGA,3996
2208,2208. Igalamela-Odolu,NGA,3997
2209,2209. Ijumu,NGA,3998
221,221. Yola South,NGA,3999
2210,2210. Kabba/Bunu,NGA,4000
2211,2211. Kogi(K.k),NGA,4001
2212,2212. Lokoja,NGA,4002
2213,2213. Mopamuro,NGA,4003
2214,2214. Ofu,NGA,4004
2216,2216. Okehi,NGA,4005
2217,2217. Okene,NGA,4006
2218,2218. Olamaboro,NGA,4007
2219,2219. Omala,NGA,4008
2220,2220. Yagba East,NGA,4009
2221,2221. Yagba West,NGA,4010
2301,2301. Asa,NGA,4011
2302,2302. Baruten,NGA,4012
2303,2303. Edu,NGA,4013
2304,2304. Ekiti,NGA,4014
2305,2305. Ifelodun (Kwara),NGA,4015
2306,2306. Ilorin East,NGA,4016
2307,2307. Ilorin South,NGA,4017
2308,2308. Ilorin West,NGA,4018
2309,2309. Irepodun (Kwara),NGA,4019
2310,2310. Isin,NGA,4020
2311,2311. Kaiama,NGA,4021
2312,2312. Moro,NGA,4022
2313,2313. Offa,NGA,4023
2314,2314. Oke-Ero,NGA,4024
2315,2315. Oyun,NGA,4025
2316,2316. Patigi,NGA,4026
2401,2401. Agege,NGA,4027
2402,2402. Ajeromi/Ifelodun,NGA,4028
2403,2403. Alimosho,NGA,4029
2404,2404. Amuwo-Odofin,NGA,4030
2405,2405. Apapa,NGA,4031
2406,2406. Badagry,NGA,4032
2407,2407. Epe,NGA,4033
2408,2408. Eti-Osa,NGA,4034
2409,2409. Ibeju-Lekki,NGA,4035
2410,2410. Ifako-Ijaye,NGA,4036
2412,2412. Ikorordu,NGA,4037
2413,2413. Kosofe,NGA,4038
2414,2414. Lagos Island,NGA,4039
2415,2415. Lagos Mainland,NGA,4040
2416,2416. Mushin,NGA,4041
2417,2417. Ojo,NGA,4042
2418,2418. Oshodi/Isolo,NGA,4043
2419,2419. Shomolu,NGA,4044
2420,2420. Surulere (Lagos),NGA,4045
2501,2501. Akwanga,NGA,4046
2502,2502. Awe,NGA,4047
2503,2503. Doma,NGA,4048
2504,2504. Karu,NGA,4049
2505,2505. Keana,NGA,4050
2506,2506. Keffi,NGA,4051
2507,2507. Kokona,NGA,4052
2508,2508. Lafia,NGA,4053
2509,2509. Nasarawa (Nasarawa),NGA,4054
2510,2510. Nasarawa Eggon,NGA,4055
2511,2511. Obi (Nasarawa),NGA,4056
2512,2512. Toto,NGA,4057
2513,2513. Wamba,NGA,4058
2601,2601. Agaie,NGA,4059
2602,2602. Agwara,NGA,4060
2603,2603. Bida,NGA,4061
2604,2604. Borgu,NGA,4062
2605,2605. Bosso,NGA,4063
2606,2606. Chanchaga,NGA,4064
2607,2607. Edati-Idati,NGA,4065
2608,2608. Gbako,NGA,4066
2609,2609. Gurara,NGA,4067
2610,2610. Katcha,NGA,4068
2611,2611. Kontagora,NGA,4069
2612,2612. Lapai,NGA,4070
2613,2613. Lavun,NGA,4071
2614,2614. Magama,NGA,4072
2615,2615. Mariga,NGA,4073
2616,2616. Mashegu,NGA,4074
2617,2617. Mokwa,NGA,4075
2618,2618. Muya,NGA,4076
2619,2619. Paikoro,NGA,4077
2620,2620. Rafi,NGA,4078
2621,2621. Rijau,NGA,4079
2622,2622. Shiroro,NGA,4080
2623,2623. Suleja,NGA,4081
2624,2624. Tafa,NGA,4082
2625,2625. Wushishi,NGA,4083
2701,2701. Abeokuta North,NGA,4084
2702,2702. Abeokuta South,NGA,4085
2703,2703. Ado-Odo/Ota,NGA,4086
2704,2704. Egbado-North/Yewa,NGA,4087
2705,2705. Egbado-South/,NGA,4088
2707,2707. Ifo,NGA,4089
2708,2708. Ijebu-East,NGA,4090
2709,2709. Ijebu-North,NGA,4091
2710,2710. Ijebu-North-East,NGA,4092
2711,2711. Ijebu-Ode,NGA,4093
2712,2712. Ikenne,NGA,4094
2713,2713. Imeko/Afon,NGA,4095
2714,2714. Ipokia,NGA,4096
2715,2715. Obafemi-Owode,NGA,4097
2716,2716. Odeda,NGA,4098
2717,2717. Odogbolu,NGA,4099
2718,2718. Ogun-Waterside,NGA,4100
2719,2719. Remo North,NGA,4101
2720,2720. Sagamu,NGA,4102
2801,2801. Akoko North East,NGA,4103
2802,2802. Akoko North West,NGA,4104
2803,2803. Akoko South East,NGA,4105
2804,2804. Akoko South West,NGA,4106
2805,2805. Akure North,NGA,4107
2806,2806. Akure South,NGA,4108
2807,2807. Ese-Odo,NGA,4109
2808,2808. Idanre,NGA,4110
2809,2809. Ifedore,NGA,4111
2810,2810. Ilaje,NGA,4112
2811,2811. Ileoluji/Okeigbo,NGA,4113
2812,2812. Irele,NGA,4114
2813,2813. Odigbo,NGA,4115
2814,2814. Okitipupa,NGA,4116
2815,2815. Ondo East,NGA,4117
2816,2816. Ondo West,NGA,4118
2817,2817. Ose,NGA,4119
2818,2818. Owo,NGA,4120
2901,2901. Atakumosa East,NGA,4121
2902,2902. Atakumosa West,NGA,4122
2903,2903. Ayedade,NGA,4123
2904,2904. Ayedire,NGA,4124
2905,2905. Bolowaduro,NGA,4125
2906,2906. Boripe,NGA,4126
2907,2907. Ede North,NGA,4127
2908,2908. Ede South,NGA,4128
2909,2909. Egbedore,NGA,4129
2910,2910. Ejigbo,NGA,4130
2911,2911. Ife Central,NGA,4131
2912,2912. Ife East,NGA,4132
2913,2913. Ife North,NGA,4133
2915,2915. Ifedayo,NGA,4134
2917,2917. Ila,NGA,4135
2918,2918. Ilesa East,NGA,4136
2919,2919. Ilesa West,NGA,4137
2920,2920. Irepodun (Osun),NGA,4138
2921,2921. Irewole,NGA,4139
2922,2922. Isokan,NGA,4140
2923,2923. Iwo,NGA,4141
2924,2924. Obokun,NGA,4142
2925,2925. Odo-Otin,NGA,4143
2926,2926. Ola-Oluwa,NGA,4144
2927,2927. Olorunda,NGA,4145
2928,2928. Oriade,NGA,4146
2929,2929. Orolu,NGA,4147
2930,2930. Osogbo,NGA,4148
3002,3002. Akinyele,NGA,4149
3003,3003. Atiba,NGA,4150
3004,3004. Atigbo,NGA,4151
3005,3005. Egbeda,NGA,4152
3006,3006. Ibadan North,NGA,4153
3007,3007. Ibadan North East,NGA,4154
3008,3008. Ibadan North West,NGA,4155
3009,3009. Ibadan South East,NGA,4156
301,301. Abak,NGA,4157
3010,3010. Ibadan South West,NGA,4158
3011,3011. Ibarapa Central,NGA,4159
3012,3012. Ibarapa East,NGA,4160
3013,3013. Ibarapa North,NGA,4161
3014,3014. Ido,NGA,4162
3015,3015. Irepo,NGA,4163
3016,3016. Iseyin,NGA,4164
3017,3017. Itesiwaju,NGA,4165
3018,3018. Iwajowa,NGA,4166
3019,3019. Kajola,NGA,4167
3020,3020. Lagelu,NGA,4168
3021,3021. Ogbomoso North,NGA,4169
3022,3022. Ogbomoso South,NGA,4170
3024,3024. Olorunsogo,NGA,4171
3025,3025. Oluyole,NGA,4172
3026,3026. Ona-Ara,NGA,4173
3027,3027. Orelope,NGA,4174
3029,3029. Oyo East,NGA,4175
303,303. Eket,NGA,4176
3030,3030. Oyo West,NGA,4177
3031,3031. Saki East,NGA,4178
3032,3032. Saki West,NGA,4179
3033,3033. Surulere (Oyo),NGA,4180
304,304. Essien Udim,NGA,4181
305,305. Etim Ekpo,NGA,4182
306,306. Etinan,NGA,4183
307,307. Ibeno,NGA,4184
308,308. Ibesikpo Asutan,NGA,4185
309,309. Ibiono Ibom,NGA,4186
310,310. Ika,NGA,4187
3101,3101. Barkin Ladi,NGA,4188
3102,3102. Bassa (Plateau),NGA,4189
3103,3103. Bokkos,NGA,4190
3104,3104. Jos East,NGA,4191
3105,3105. Jos North,NGA,4192
3106,3106. Jos South,NGA,4193
3107,3107. Kanam,NGA,4194
3108,3108. Kanke,NGA,4195
3109,3109. Lantang North,NGA,4196
311,311. Ikono,NGA,4197
3110,3110. Lantang South,NGA,4198
3111,3111. Mangu,NGA,4199
3112,3112. Mikang,NGA,4200
3113,3113. Pankshin,NGA,4201
3114,3114. Qua'an Pan,NGA,4202
3115,3115. Riyom,NGA,4203
3116,3116. Shendam,NGA,4204
3117,3117. Wase,NGA,4205
312,312. Ikot Abasi,NGA,4206
313,313. Ikot Ekpene,NGA,4207
314,314. Ini,NGA,4208
315,315. Itu,NGA,4209
316,316. Mbo,NGA,4210
317,317. Mkpat Enin,NGA,4211
318,318. Nsit Atai,NGA,4212
319,319. Nsit Eket,NGA,4213
320,320. Nsit Ibom,NGA,4214
3201,3201. Abua-Odua,NGA,4215
3202,3202. Ahoada East,NGA,4216
3203,3203. Ahoada West,NGA,4217
3204,3204. Akuku-Toru,NGA,4218
3205,3205. Andoni,NGA,4219
3206,3206. Asari-Toru,NGA,4220
3208,3208. Degema,NGA,4221
3209,3209. Eleme,NGA,4222
321,321. Nsit Ubium,NGA,4223
3210,3210. Emohu,NGA,4224
3211,3211. Etche,NGA,4225
3212,3212. Gokana,NGA,4226
3213,3213. Ikwerre,NGA,4227
3214,3214. Khana,NGA,4228
3215,3215. Obio Akpor,NGA,4229
3216,3216. Ogba/Egbema/Ndoni,NGA,4230
3218,3218. Okirika,NGA,4231
3219,3219. Omumma,NGA,4232
322,322. Obot Akara,NGA,4233
3221,3221. Oyigbo,NGA,4234
3222,3222. Port Harcourt,NGA,4235
3223,3223. Tai,NGA,4236
323,323. Okobo,NGA,4237
324,324. Onna,NGA,4238
325,325. Oron,NGA,4239
326,326. Oruk Anam,NGA,4240
327,327. Udung Uko,NGA,4241
328,328. Ukanafun,NGA,4242
329,329. Uruan,NGA,4243
330,330. Urue Offong/Oruko,NGA,4244
3301,3301. Binji,NGA,4245
3302,3302. Bodinga,NGA,4246
3303,3303. Dange Shuni,NGA,4247
3304,3304. Gada,NGA,4248
3305,3305. Goronyo,NGA,4249
3306,3306. Gudu,NGA,4250
3307,3307. Gwadabawa,NGA,4251
3308,3308. Illela,NGA,4252
3309,3309. Isa,NGA,4253
331,331. Uyo,NGA,4254
3310,3310. Kebbe,NGA,4255
3311,3311. Kware,NGA,4256
3312,3312. Rabah,NGA,4257
3313,3313. Sabon Birnin,NGA,4258
3314,3314. Shagari,NGA,4259
3315,3315. Silame,NGA,4260
3316,3316. Sokoto North,NGA,4261
3317,3317. Sokoto South,NGA,4262
3318,3318. Tambuwai,NGA,4263
3319,3319. Tangaza,NGA,4264
3320,3320. Tureta,NGA,4265
3321,3321. Wamakko,NGA,4266
3322,3322. Wurno,NGA,4267
3323,3323. Yabo Bodingo,NGA,4268
3401,3401. Ardo-Kola,NGA,4269
3402,3402. Bali,NGA,4270
3403,3403. Donga,NGA,4271
3404,3404. Gashaka,NGA,4272
3405,3405. Gassol,NGA,4273
3406,3406. Ibi,NGA,4274
3407,3407. Jalingo,NGA,4275
3408,3408. Karim-Lamido,NGA,4276
3409,3409. Kurmi,NGA,4277
3410,3410. Lau,NGA,4278
3411,3411. Sardauna,NGA,4279
3412,3412. Takum,NGA,4280
3413,3413. Ussa,NGA,4281
3414,3414. Wukari,NGA,4282
3415,3415. Yorro,NGA,4283
3416,3416. Zing,NGA,4284
3501,3501. Bade,NGA,4285
3502,3502. Bursari,NGA,4286
3503,3503. Damaturu,NGA,4287
3504,3504. Fika,NGA,4288
3505,3505. Fune,NGA,4289
3506,3506. Geidam,NGA,4290
3507,3507. Gujba,NGA,4291
3508,3508. Gulani,NGA,4292
3509,3509. Jakusko,NGA,4293
3510,3510. Karasuwa,NGA,4294
3511,3511. Machina,NGA,4295
3512,3512. Nangere,NGA,4296
3513,3513. Nguru,NGA,4297
3514,3514. Potiskum,NGA,4298
3515,3515. Tarmuwa,NGA,4299
3516,3516. Yunusari,NGA,4300
3517,3517. Yusufari,NGA,4301
3601,3601. Anka,NGA,4302
3602,3602. Bakura,NGA,4303
3603,3603. Birnin Magaji,NGA,4304
3604,3604. Bukkuyum,NGA,4305
3605,3605. Bungudu,NGA,4306
3606,3606. Gummi,NGA,4307
3607,3607. Gusau,NGA,4308
3608,3608. Kaura Namoda,NGA,4309
3610,3610. Maru,NGA,4310
3611,3611. Shinkafi,NGA,4311
3612,3612. Talata Mafara,NGA,4312
3613,3613. Tsafe,NGA,4313
3614,3614. Zurmi,NGA,4314
3701,3701. Abaji Area Council,NGA,4315
3702,3702. Bwari Area Council,NGA,4316
3703,3703. Gwagwalada Area Council,NGA,4317
3704,3704. Kuje Area Council,NGA,4318
3705,3705. Kwali Area Council,NGA,4319
3706,3706. Municipal Area Council,NGA,4320
401,401. Aguata,NGA,4321
402,402. Anambra East,NGA,4322
403,403. Anambra West,NGA,4323
404,404. Anaocha,NGA,4324
405,405. Awka North,NGA,4325
406,406. Awka South,NGA,4326
407,407. Ayamelum,NGA,4327
408,408. Dunukofia,NGA,4328
409,409. Ekwusigo,NGA,4329
410,410. Idemili North,NGA,4330
411,411. Idemili South,NGA,4331
412,412. Ihiala,NGA,4332
413,413. Njikoka,NGA,4333
414,414. Nnewi North,NGA,4334
415,415. Nnewi South,NGA,4335
416,416. Ogbaru,NGA,4336
417,417. Onitsha North,NGA,4337
418,418. Onitsha South,NGA,4338
419,419. Orumba North,NGA,4339
420,420. Orumba South,NGA,4340
421,421. Oyi,NGA,4341
501,501. Alkaleri,NGA,4342
502,502. Bauchi,NGA,4343
503,503. Bogoro,NGA,4344
504,504. Damban,NGA,4345
505,505. Darazo,NGA,4346
506,506. Dass,NGA,4347
507,507. Gamawa,NGA,4348
508,508. Ganjuwa,NGA,4349
509,509. Giade,NGA,4350
510,510. Itas-Gadau,NGA,4351
511,511. Jama'are,NGA,4352
512,512. Katagum,NGA,4353
513,513. Kirfi,NGA,4354
514,514. Misau,NGA,4355
515,515. Ningi,NGA,4356
516,516. Shira,NGA,4357
517,517. Tafawa Balewa,NGA,4358
518,518. Toro,NGA,4359
519,519. Warji,NGA,4360
520,520. Zaki,NGA,4361
601,601. Brass,NGA,4362
602,602. Ekeremor,NGA,4363
603,603. Kolokuma/Opokuma,NGA,4364
604,604. Nembe,NGA,4365
605,605. Ogbia,NGA,4366
606,606. Sagbama,NGA,4367
607,607. Southern Ijaw,NGA,4368
608,608. Yenagoa,NGA,4369
701,701. Ador,NGA,4370
702,702. Agatu,NGA,4371
703,703. Apa,NGA,4372
704,704. Buruku,NGA,4373
705,705. Gboko,NGA,4374
706,706. Guma,NGA,4375
707,707. Gwer-East,NGA,4376
708,708. Gwer-West,NGA,4377
709,709. Katsina-Ala,NGA,4378
710,710. Konshisha,NGA,4379
711,711. Kwande,NGA,4380
712,712. Logo,NGA,4381
713,713. Makurdi,NGA,4382
714,714. Obi (Benue),NGA,4383
715,715. Ogbadibo,NGA,4384
716,716. Ohimini,NGA,4385
717,717. Oju,NGA,4386
718,718. Okpokwu,NGA,4387
719,719. Otukpo,NGA,4388
720,720. Tarka,NGA,4389
721,721. Ukum,NGA,4390
722,722. Ushongo,NGA,4391
723,723. Vandeikya,NGA,4392
802,802. Asikira/Uba,NGA,4393
803,803. Bama,NGA,4394
804,804. Bayo,NGA,4395
805,805. Biu,NGA,4396
806,806. Chibok,NGA,4397
807,807. Damaboa,NGA,4398
809,809. Gubio,NGA,4399
812,812. Hawul,NGA,4400
813,813. Jere,NGA,4401
814,814. Kaga,NGA,4402
818,818. Kwaya Kusar,NGA,4403
819,819. Mafa,NGA,4404
821,821. Maiduguri Metropolitan,NGA,4405
824,824. Monguno,NGA,4406
827,827. Shani,NGA,4407
901,901. Ugep South-Abi,NGA,4408
902,902. Akamkpa  Buyo,NGA,4409
903,903. Akpabuyo,NGA,4410
904,904. Bakassi,NGA,4411
905,905. Bekwarra,NGA,4412
906,906. Biase,NGA,4413
907,907. Boki,NGA,4414
908,908. Calabar Municipal,NGA,4415
909,909. Calabar South,NGA,4416
910,910. Etung,NGA,4417
911,911. Ikom,NGA,4418
912,912. Obanliku,NGA,4419
913,913. Obubra,NGA,4420
914,914. Obudu,NGA,4421
915,915. Odukpani,NGA,4422
916,916. Ogoja,NGA,4423
917,917. Yakurr-Ugep North,NGA,4424
918,918. Yalla,NGA,4425
NA,NA,NIC,4426
NL1,Nl1,NLD,4427
NL2,Nl2,NLD,4428
NL3,Nl3,NLD,4429
NL4,Nl4,NLD,4430
NA,NA,NOR,4431
NA,NA,PAK,4432
010101,010101,PER,4433
010103,010103,PER,4434
010109,010109,PER,4435
010110,010110,PER,4436
010112,010112,PER,4437
010114,010114,PER,4438
010115,010115,PER,4439
010120,010120,PER,4440
010201,010201,PER,4441
010202,010202,PER,4442
010203,010203,PER,4443
010205,010205,PER,4444
010206,010206,PER,4445
010301,010301,PER,4446
010302,010302,PER,4447
010304,010304,PER,4448
010306,010306,PER,4449
010307,010307,PER,4450
010310,010310,PER,4451
010312,010312,PER,4452
010401,010401,PER,4453
010402,010402,PER,4454
010403,010403,PER,4455
010501,010501,PER,4456
010502,010502,PER,4457
010503,010503,PER,4458
010504,010504,PER,4459
010506,010506,PER,4460
010509,010509,PER,4461
010510,010510,PER,4462
010511,010511,PER,4463
010512,010512,PER,4464
010513,010513,PER,4465
010514,010514,PER,4466
010520,010520,PER,4467
010521,010521,PER,4468
010601,010601,PER,4469
010602,010602,PER,4470
010604,010604,PER,4471
010605,010605,PER,4472
010606,010606,PER,4473
010608,010608,PER,4474
010609,010609,PER,4475
010611,010611,PER,4476
010701,010701,PER,4477
010702,010702,PER,4478
010703,010703,PER,4479
010704,010704,PER,4480
010705,010705,PER,4481
010706,010706,PER,4482
010707,010707,PER,4483
020101,020101,PER,4484
020103,020103,PER,4485
020105,020105,PER,4486
020106,020106,PER,4487
020108,020108,PER,4488
020110,020110,PER,4489
020111,020111,PER,4490
020112,020112,PER,4491
020201,020201,PER,4492
020204,020204,PER,4493
020304,020304,PER,4494
020305,020305,PER,4495
020306,020306,PER,4496
020401,020401,PER,4497
020402,020402,PER,4498
020501,020501,PER,4499
020505,020505,PER,4500
020508,020508,PER,4501
020509,020509,PER,4502
020601,020601,PER,4503
020602,020602,PER,4504
020606,020606,PER,4505
020609,020609,PER,4506
020611,020611,PER,4507
020701,020701,PER,4508
020703,020703,PER,4509
020801,020801,PER,4510
020802,020802,PER,4511
020804,020804,PER,4512
020904,020904,PER,4513
021001,021001,PER,4514
021003,021003,PER,4515
021004,021004,PER,4516
021007,021007,PER,4517
021008,021008,PER,4518
021012,021012,PER,4519
021101,021101,PER,4520
021102,021102,PER,4521
021103,021103,PER,4522
021201,021201,PER,4523
021203,021203,PER,4524
021205,021205,PER,4525
021207,021207,PER,4526
021208,021208,PER,4527
021209,021209,PER,4528
021301,021301,PER,4529
021303,021303,PER,4530
021401,021401,PER,4531
021403,021403,PER,4532
021405,021405,PER,4533
021406,021406,PER,4534
021409,021409,PER,4535
021501,021501,PER,4536
021503,021503,PER,4537
021507,021507,PER,4538
021509,021509,PER,4539
021511,021511,PER,4540
021601,021601,PER,4541
021602,021602,PER,4542
021603,021603,PER,4543
021701,021701,PER,4544
021702,021702,PER,4545
021708,021708,PER,4546
021801,021801,PER,4547
021802,021802,PER,4548
021803,021803,PER,4549
021804,021804,PER,4550
021806,021806,PER,4551
021807,021807,PER,4552
021808,021808,PER,4553
021809,021809,PER,4554
021906,021906,PER,4555
021909,021909,PER,4556
022001,022001,PER,4557
022002,022002,PER,4558
022005,022005,PER,4559
022008,022008,PER,4560
030101,030101,PER,4561
030102,030102,PER,4562
030103,030103,PER,4563
030104,030104,PER,4564
030105,030105,PER,4565
030106,030106,PER,4566
030107,030107,PER,4567
030108,030108,PER,4568
030109,030109,PER,4569
030201,030201,PER,4570
030202,030202,PER,4571
030204,030204,PER,4572
030205,030205,PER,4573
030207,030207,PER,4574
030208,030208,PER,4575
030209,030209,PER,4576
030210,030210,PER,4577
030211,030211,PER,4578
030213,030213,PER,4579
030214,030214,PER,4580
030215,030215,PER,4581
030216,030216,PER,4582
030217,030217,PER,4583
030218,030218,PER,4584
030219,030219,PER,4585
030301,030301,PER,4586
030304,030304,PER,4587
030305,030305,PER,4588
030306,030306,PER,4589
030401,030401,PER,4590
030403,030403,PER,4591
030404,030404,PER,4592
030405,030405,PER,4593
030406,030406,PER,4594
030407,030407,PER,4595
030409,030409,PER,4596
030415,030415,PER,4597
030416,030416,PER,4598
030417,030417,PER,4599
030501,030501,PER,4600
030502,030502,PER,4601
030503,030503,PER,4602
030504,030504,PER,4603
030505,030505,PER,4604
030506,030506,PER,4605
030601,030601,PER,4606
030602,030602,PER,4607
030603,030603,PER,4608
030604,030604,PER,4609
030605,030605,PER,4610
030606,030606,PER,4611
030607,030607,PER,4612
030608,030608,PER,4613
030701,030701,PER,4614
030703,030703,PER,4615
030706,030706,PER,4616
030707,030707,PER,4617
030711,030711,PER,4618
030712,030712,PER,4619
040101,040101,PER,4620
040102,040102,PER,4621
040103,040103,PER,4622
040104,040104,PER,4623
040105,040105,PER,4624
040107,040107,PER,4625
040108,040108,PER,4626
040109,040109,PER,4627
040110,040110,PER,4628
040112,040112,PER,4629
040115,040115,PER,4630
040117,040117,PER,4631
040121,040121,PER,4632
040122,040122,PER,4633
040123,040123,PER,4634
040124,040124,PER,4635
040126,040126,PER,4636
040128,040128,PER,4637
040129,040129,PER,4638
040201,040201,PER,4639
040202,040202,PER,4640
040203,040203,PER,4641
040204,040204,PER,4642
040205,040205,PER,4643
040206,040206,PER,4644
040207,040207,PER,4645
040208,040208,PER,4646
040301,040301,PER,4647
040302,040302,PER,4648
040303,040303,PER,4649
040305,040305,PER,4650
040307,040307,PER,4651
040308,040308,PER,4652
040311,040311,PER,4653
040312,040312,PER,4654
040401,040401,PER,4655
040406,040406,PER,4656
040407,040407,PER,4657
040408,040408,PER,4658
040409,040409,PER,4659
040410,040410,PER,4660
040413,040413,PER,4661
040501,040501,PER,4662
040503,040503,PER,4663
040504,040504,PER,4664
040505,040505,PER,4665
040508,040508,PER,4666
040511,040511,PER,4667
040514,040514,PER,4668
040520,040520,PER,4669
040604,040604,PER,4670
040605,040605,PER,4671
040606,040606,PER,4672
040608,040608,PER,4673
040701,040701,PER,4674
040702,040702,PER,4675
040703,040703,PER,4676
040704,040704,PER,4677
040705,040705,PER,4678
040706,040706,PER,4679
040801,040801,PER,4680
040803,040803,PER,4681
040804,040804,PER,4682
040805,040805,PER,4683
040811,040811,PER,4684
050101,050101,PER,4685
050102,050102,PER,4686
050103,050103,PER,4687
050104,050104,PER,4688
050105,050105,PER,4689
050106,050106,PER,4690
050107,050107,PER,4691
050109,050109,PER,4692
050110,050110,PER,4693
050112,050112,PER,4694
050114,050114,PER,4695
050115,050115,PER,4696
050116,050116,PER,4697
050201,050201,PER,4698
050202,050202,PER,4699
050205,050205,PER,4700
050206,050206,PER,4701
050301,050301,PER,4702
050302,050302,PER,4703
050303,050303,PER,4704
050304,050304,PER,4705
050401,050401,PER,4706
050403,050403,PER,4707
050404,050404,PER,4708
050406,050406,PER,4709
050407,050407,PER,4710
050408,050408,PER,4711
050409,050409,PER,4712
050410,050410,PER,4713
050501,050501,PER,4714
050502,050502,PER,4715
050503,050503,PER,4716
050504,050504,PER,4717
050505,050505,PER,4718
050507,050507,PER,4719
050508,050508,PER,4720
050509,050509,PER,4721
050601,050601,PER,4722
050602,050602,PER,4723
050604,050604,PER,4724
050605,050605,PER,4725
050606,050606,PER,4726
050607,050607,PER,4727
050608,050608,PER,4728
050609,050609,PER,4729
050611,050611,PER,4730
050612,050612,PER,4731
050615,050615,PER,4732
050619,050619,PER,4733
050701,050701,PER,4734
050702,050702,PER,4735
050705,050705,PER,4736
050708,050708,PER,4737
050801,050801,PER,4738
050804,050804,PER,4739
050805,050805,PER,4740
050901,050901,PER,4741
050906,050906,PER,4742
050908,050908,PER,4743
050909,050909,PER,4744
051001,051001,PER,4745
051002,051002,PER,4746
051005,051005,PER,4747
051007,051007,PER,4748
051008,051008,PER,4749
051009,051009,PER,4750
051010,051010,PER,4751
051011,051011,PER,4752
051012,051012,PER,4753
051101,051101,PER,4754
051104,051104,PER,4755
051105,051105,PER,4756
051108,051108,PER,4757
060101,060101,PER,4758
060102,060102,PER,4759
060103,060103,PER,4760
060104,060104,PER,4761
060105,060105,PER,4762
060106,060106,PER,4763
060107,060107,PER,4764
060108,060108,PER,4765
060109,060109,PER,4766
060111,060111,PER,4767
060201,060201,PER,4768
060202,060202,PER,4769
060203,060203,PER,4770
060204,060204,PER,4771
060301,060301,PER,4772
060303,060303,PER,4773
060304,060304,PER,4774
060309,060309,PER,4775
060312,060312,PER,4776
060401,060401,PER,4777
060402,060402,PER,4778
060403,060403,PER,4779
060404,060404,PER,4780
060405,060405,PER,4781
060407,060407,PER,4782
060409,060409,PER,4783
060410,060410,PER,4784
060411,060411,PER,4785
060413,060413,PER,4786
060416,060416,PER,4787
060417,060417,PER,4788
060419,060419,PER,4789
060501,060501,PER,4790
060502,060502,PER,4791
060505,060505,PER,4792
060508,060508,PER,4793
060601,060601,PER,4794
060602,060602,PER,4795
060606,060606,PER,4796
060608,060608,PER,4797
